Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",15832952.54,,14249657.28,,"Nurseries, cut flowers or cultivated turf",Outdoor,407,South Australia - South East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1528621.23,^,1375759.11,^,"Nurseries, cut flowers or cultivated turf",Outdoor,407,South Australia - South East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,501,Bunbury,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,501,Bunbury,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,504,Perth - North East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,504,Perth - North East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",44754581.74,^,40279123.56,^,"Nurseries, cut flowers or cultivated turf",Outdoor,505,Perth - North West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",189035.47,**,170131.92,**,"Nurseries, cut flowers or cultivated turf",Outdoor,505,Perth - North West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",14782590.16,*,13304331.15,*,"Nurseries, cut flowers or cultivated turf",Outdoor,506,Perth - South East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,506,Perth - South East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2140362.57,,1926326.32,,"Nurseries, cut flowers or cultivated turf",Outdoor,507,Perth - South West,,,
