X,Y,id,ENO,NAME,SYNONYMS,STATE,LONGITUDE,LATITUDE,ACCURACY,SIGNIFICANT,SIGNIFICANCE_VALUE,SIGNIFICANCE_CALC_METHOD,ACCESS_CODE,COMMODIDS,COMMODNAMES,OPERATING_STATUS
122.5271,-29.3147,mineral_deposits.3598,"336086",Gallant,Lake Carey Project,WA,122.5271,-29.3147,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
144.6745,-40.8948,mineral_deposits.3599,"335433",Marrawah Beach,,TAS,144.6744993526,-40.8948382199,"100",N,"5",AUTO,O,"Rt, Zrn, Ilm","Rutile, Zircon, Ilmenite",mineral deposit
148.2813,-42.0084,mineral_deposits.3600,"333752",Friendly Beaches,,TAS,148.2813200089,-42.0084410047,"100",N,"5",AUTO,O,Zrn,Zircon,mineral deposit
145.3261,-41.876,mineral_deposits.3601,"334991",Montana,,TAS,145.3260580633,-41.8760302943,"1000",N,"4",AUTO,O,"Sn, Zn, (Pb, Ag, Cu)","Tin, Zinc, (Lead, Silver, Copper)",mineral deposit
145.3244,-41.8805,mineral_deposits.3602,"336189",Severn,,TAS,145.3243981895,-41.8805403422,"1000",N,"4",AUTO,O,"Sn, Pb, Zn, Ag","Tin, Lead, Zinc, Silver",mineral deposit
145.2704,-42.1376,mineral_deposits.3603,"335346",Ocean Beach,,TAS,145.27038572,-42.1375525973,"1000",N,"5",AUTO,O,"Rt, Zrn, Ilm","Rutile, Zircon, Ilmenite",mineral deposit
148.2901,-41.7451,mineral_deposits.3604,"335711",Seymour,,TAS,148.2901313693,-41.7451284581,"100",N,"5",AUTO,O,"Zrn, (Toz, F)","Zircon, (Topaz, Fluorine)",mineral deposit
144.1059,-39.9073,mineral_deposits.3605,"334702",Naracoopa,,TAS,144.105900677,-39.9073303292,"100",N,"4",AUTO,O,"Rt, Zrn, Ilm, Sn","Rutile, Zircon, Ilmenite, Tin",historic mine
145.5314,-41.676,mineral_deposits.3606,"335691",Browns Tunnel,,TAS,145.5314042188,-41.6760096038,"100",N,"4",AUTO,O,"Au, Zn, Ag, Pb, (Cu)","Gold, Zinc, Silver, Lead, (Copper)",mineral deposit
146.7789,-41.2156,mineral_deposits.3607,"333519","Barnes Hill Nickel (Beaconsfield, Anderson Creek Ni)",,TAS,146.778861,-41.215611,"100",Y,"3",AUTO,O,"Co, Ni, Asb, Fe","Cobalt, Nickel, Asbestos, Iron",mineral deposit
130.5456,-20.3524,mineral_deposits.3608,"333753",Minotaur,"Tanami Project, Windy Hill",NT,130.5456,-20.3524,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
144.5269,-16.7672,mineral_deposits.3609,"335044",Pelican,,QLD,144.5268945803,-16.7671998185,"250",N,"5",AUTO,O,Cu,Copper,mineral deposit
151.1979,-29.9577,mineral_deposits.3610,"333936",Copes Creek,,NSW,151.1978835936,-29.9576557983,"100",N,"6",AUTO,O,Sn,Tin,historic mine
151.2011,-29.9783,mineral_deposits.3611,"335880",Tingha (Hannams),,NSW,151.2010877663,-29.9782617518,"500",N,"5",AUTO,O,Sn,Tin,historic mine
118.3472,-26.8695,mineral_deposits.3612,"335408",Aladdin,Nannine Project,WA,118.3472,-26.8695,"999",N,"6",AUTO,O,Au,Gold,historic mine
118.185,-27.0181,mineral_deposits.3613,"334502",Kohinoor,,WA,118.1850337502,-27.0180676657,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
118.2709,-27.1177,mineral_deposits.3614,"333727",Rand North,Reedy's Project,WA,118.2709,-27.1177,"999",N,"5",AUTO,O,Au,Gold,historic mine
118.8448,-28.5962,mineral_deposits.3615,"335870",Plant Zone,,WA,118.8447537626,-28.5961674893,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
121.1778,-30.9553,mineral_deposits.3616,"336245",Queen of Sheba,Lindsays-Bayleys Project,WA,121.1778,-30.9553,"500",N,"6",AUTO,O,Au,Gold,mineral deposit
121.5942,-30.5919,mineral_deposits.3617,"334218",Consols,,WA,121.5942424087,-30.591912965,"100",N,"6",AUTO,O,Au,Gold,mineral deposit
125.3118,-17.4136,mineral_deposits.3618,"333809",Turtle,,WA,125.3118156061,-17.4136460055,"100",N,"5",AUTO,O,"Au, Pb, Cu, Ag, Zn","Gold, Lead, Copper, Silver, Zinc",mineral deposit
127.9782,-16.4041,mineral_deposits.3619,"333437",Speewah Valley,,WA,127.9781849918,-16.4041078427,"100",N,"6",AUTO,O,"Fl, F","Fluorite, Fluorine",mineral deposit
120.9303,-27.4047,mineral_deposits.3620,"335873",Lotus Deeps - Mt McClure,Bronzewing Gold Project,WA,120.9303,-27.4047,"999",N,"6",AUTO,O,Au,Gold,mineral deposit
120.9409,-27.5148,mineral_deposits.3621,"333335",Success - Mt McClure,Bronzewing Gold Project,WA,120.9409,-27.5148,"999",N,"5",AUTO,O,Au,Gold,historic mine
149.2711,-26.0786,mineral_deposits.3622,"335052",Pony Plains,,QLD,149.2710706587,-26.0786125926,"250",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
121.3804,-29.198,mineral_deposits.3623,"334581",Butterfly,North Kookynie Project,WA,121.3804,-29.198,"500",N,"5",AUTO,O,Au,Gold,closed
152.2635,-26.2841,mineral_deposits.3624,"334965",Jimmys Scrub,,QLD,152.2635181458,-26.2840548189,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
151.6341,-29.3282,mineral_deposits.3625,"333736",Butlers Lode,,NSW,151.6340744212,-29.3282469418,"500",N,"6",AUTO,O,"Sn, W","Tin, Tungsten",historic mine
151.1511,-29.7953,mineral_deposits.3626,"333943",Inverell,,NSW,151.1510846023,-29.7952563496,"1000",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
145.3011,-15.2285,mineral_deposits.3627,"334688",Lee Creek,,QLD,145.3010590484,-15.2285170085,"500",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
145.3128,-17.5644,mineral_deposits.3628,"333942",Windermere,,QLD,145.3127827512,-17.5643803122,"250",N,"5",AUTO,O,"Sn, (Fe)","Tin, (Iron)",historic mine
145.8011,-18.9785,mineral_deposits.3629,"334694",Kallanda,,QLD,145.8010918942,-18.9784554216,"500",N,"5",AUTO,O,Sn,Tin,historic mine
145.3011,-16.2785,mineral_deposits.3630,"333534",China Camp,,QLD,145.3010655709,-16.2784995657,"500",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
147.8512,-36.0454,mineral_deposits.3631,"334958",Pine Mountain (Leighton),,VIC,147.8512253922,-36.0453717448,"999",N,"6",AUTO,O,F,Fluorine,mineral deposit
145.3292,-17.3799,mineral_deposits.3632,"333650",Ironclad,,QLD,145.3291804378,-17.3798822079,"250",N,"5",AUTO,O,"Sn, Ag, Cu","Tin, Silver, Copper",mineral deposit
144.0336,-17.5177,mineral_deposits.3633,"335705",Kangaroo Creek,,QLD,144.0336134516,-17.5177136072,"250",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
145.7686,-18.6332,mineral_deposits.3634,"335796",Garrawalt Creek,,QLD,145.7685851257,-18.6332352855,"250",N,"5",AUTO,O,Sn,Tin,historic mine
145.2247,-16.6077,mineral_deposits.3635,"333355",Station Creek,,QLD,145.2246744125,-16.6076940483,"250",N,"6",AUTO,O,"SnO2, Sn, W","Tin oxide/cassiterite, Tin, Tungsten",historic mine
145.4619,-19.3069,mineral_deposits.3636,"334325",Clarke River,,QLD,145.4618797038,-19.3068579073,"250",N,"5",AUTO,O,"Sn, (SnO2, Ag)","Tin, (Tin oxide/cassiterite, Silver)",mineral deposit
145.3347,-18.7297,mineral_deposits.3637,"333645",Perry Creek (Roburg) (Mount Perry),,QLD,145.3346836657,-18.7296663349,"250",N,"6",AUTO,O,"WO3, Pb, Zn, Bi, Sn, W","Tungsten trioxide (wolframite), Lead, Zinc, Bismuth, Tin, Tungsten",mineral deposit
144.5103,-16.2633,mineral_deposits.3638,"334526",Granite Creek,,QLD,144.5102599757,-16.263284698,"250",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
145.2602,-15.7494,mineral_deposits.3639,"334588",Rossville,,QLD,145.2602312812,-15.7494009495,"250",N,"6",AUTO,O,"SnO2, Sn","Tin oxide/cassiterite, Tin",historic mine
145.27,-15.5272,mineral_deposits.3640,"335638",Annan River,,QLD,145.269960992,-15.5272112747,"250",N,"4",AUTO,O,Sn,Tin,historic mine
149.1002,-33.6815,mineral_deposits.3641,"335790",Discovery Ridge,Blayney Project,NSW,149.1002,-33.6815,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
144.6049,-16.5768,mineral_deposits.3642,"333336",Hurricane,,QLD,144.6048904747,-16.5768004524,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
123.6681,-31.7794,mineral_deposits.3643,"334117",Zanthus,Balladonia,WA,123.6681495834,-31.7793821145,"100",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
121.4157,-32.8437,mineral_deposits.3644,"336001",Salmon Gums,O'Sullivans,WA,121.415684683,-32.8437072343,"100",Y,"3",AUTO,O,Cbr,Coal - brown,mineral deposit
118.423,-26.7239,mineral_deposits.3645,"336063",South Junction,Yaloginda Project,WA,118.423,-26.7239,"999",N,"5",AUTO,O,Au,Gold,historic mine
120.6617,-30.0293,mineral_deposits.3646,"335912",Lights of Israel,Davyhurst Project,WA,120.6617,-30.0293,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.6761,-29.1545,mineral_deposits.3647,"334771",Apollo Hill,Apollo Hil Project,WA,121.6761,-29.1545,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
119.4539,-28.1166,mineral_deposits.3648,"334414",Ladybird,,WA,119.4539358872,-28.1166473017,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
121.0578,-30.5275,mineral_deposits.3649,"333814",Bullant," Carbine Project,  Main Lode, East Lode, Cross Lode",WA,121.0578,-30.5275,"500",N,"4",AUTO,O,Au,Gold,operating mine
118.9017,-21.0893,mineral_deposits.3650,"333439",Zakanaka,,WA,118.9016778218,-21.0893088791,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
116.2812,-28.6868,mineral_deposits.3651,"335601",Michaelangelo West,Gullewa Project,WA,116.2812,-28.6868,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
119.4891,-25.321,mineral_deposits.3652,"334586",Perch,Plutonic Project,WA,119.4891,-25.321,"500",N,"6",AUTO,O,Au,Gold,mineral deposit
121.4606,-29.3323,mineral_deposits.3653,"334021",McTavish,,WA,121.4606,-29.3323,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
122.0453,-30.8969,mineral_deposits.3654,"335602",Trojan,South Kalgoorlie Operations,WA,122.0453,-30.8969,"500",N,"6",AUTO,O,Au,Gold,historic mine
115.6182,-29.0796,mineral_deposits.3655,"336254",Irwin River,"Blackfin, Holmwood, Mingenew",WA,115.6181718899,-29.0795921135,"100",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
121.4666,-30.5703,mineral_deposits.3656,"335175",Crossroads (Kanowna North West),,WA,121.4666,-30.5703,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
121.7851,-32.3045,mineral_deposits.3657,"335618",Mount Deans,,WA,121.7850608823,-32.304470133,"100",N,"5",AUTO,O,"Sn, (Nb2O5, Ta2O5, Li, Nb, Ta)","Tin, (Niobium pentoxide, Tantalum pentoxide, Lithium, Niobium, Tantalum)",mineral deposit
122.2753,-27.8397,mineral_deposits.3658,"334987",Rosemont,Duketon Gold Project,WA,122.2753,-27.8397,"500",Y,"3",AUTO,O,Au,Gold,operating mine
120.9695,-27.0817,mineral_deposits.3659,"336082",Corboys Find TC 9/10,Bronzewing Gold Project,WA,120.9695,-27.0817,"999",N,"6",AUTO,O,Au,Gold,mineral deposit
119.1226,-30.9768,mineral_deposits.3660,"334420",Bullfinch Operations,,WA,119.1225688178,-30.9767589367,"999",N,"4",AUTO,O,Au,Gold,historic mine
119.249,-28.0957,mineral_deposits.3661,"336071",Eureka - Sandstone,Sandstone Project,WA,119.249,-28.0957,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.1854,-30.9798,mineral_deposits.3662,"334232",Cookes,Tindals Project,WA,121.1854,-30.9798,"500",N,"5",AUTO,O,Au,Gold,historic mine
117.7831,-25.5764,mineral_deposits.3663,"334593",Boundary - Fortnum,,WA,117.7831,-25.5764,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
121.3834,-30.7745,mineral_deposits.3664,"333735",Janet Ivy,Binduli Project,WA,121.3834,-30.7745,"500",N,"4",AUTO,O,Au,Gold,operating mine
121.1746,-30.947,mineral_deposits.3665,"335493",Hillside - Coolgardie,Lindsays-Bayleys Project,WA,121.1746,-30.947,"500",N,"5",AUTO,O,Au,Gold,historic mine
141.859,-20.6391,mineral_deposits.3666,"335241",Julia Creek Vanadium (Intermin Resources),,QLD,141.859002,-20.63909,"2000",Y,"2",AUTO,O,"Mo, V, (MoO3, Osh)","Molybdenum, Vanadium, (Molybdenum trioxide, Oil shale)",mineral deposit
121.1139,-28.4353,mineral_deposits.3667,"335049",Royal Arthur Bore,Leonora Operations,WA,121.1139,-28.4353,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
148.8826,-37.1859,mineral_deposits.3668,"333425",Bendoc,,VIC,148.8826178855,-37.1859084329,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
144.7371,-36.6462,mineral_deposits.3669,"334955",Golden Camel (Cornella),Golden Camel Project,VIC,144.7371,-36.6462,"500",N,"5",AUTO,O,Au,Gold,under development
121.089,-30.3719,mineral_deposits.3670,"334409",Enterprise - Ora Banda,Ora Banda Project,WA,121.089,-30.3719,"500",N,"4",AUTO,O,Au,Gold,operating mine
142.7139,-31.2998,mineral_deposits.3671,"335042",Koonenberry,"Grasmere, Peveril",NSW,142.7138824452,-31.2997501143,"999",N,"4",AUTO,O,"Cu, (Zn, Au, Ag)","Copper, (Zinc, Gold, Silver)",mineral deposit
118.8948,-30.6732,mineral_deposits.3672,"334010",Trough Well,,WA,118.8948,-30.67317,"500",N,"5",AUTO,O,"Ni, Co, Cu","Nickel, Cobalt, Copper",mineral deposit
151.6511,-29.2619,mineral_deposits.3673,"334314",Torrington,,NSW,151.6510744322,-29.2619138965,"999",N,"6",AUTO,O,"Toz, F","Topaz, Fluorine",mineral deposit
145.5855,-42.061,mineral_deposits.3674,"335962",Mount Lyell Project,"Mt Lyell, Western Tharsis, Prince Lyell",TAS,145.5855,-42.061,"500",Y,"3",AUTO,O,"Ag, Au, Cu","Silver, Gold, Copper",care and maintenance
143.318,-36.7122,mineral_deposits.3675,"336153",Carapooee South,,VIC,143.3180011115,-36.7121846383,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
144.2847,-36.7621,mineral_deposits.3676,"333630",Deborah,,VIC,144.284659044,-36.7621481812,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
143.8666,-36.5159,mineral_deposits.3677,"335868",Scandinavian Gully - alluvial lead,Inglewood Project,VIC,143.8666,-36.5159,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
138.5179,-30.5123,mineral_deposits.3678,"333725",Mount Coffin,,SA,138.5179484527,-30.5122664775,"999",N,"5",AUTO,O,Cu,Copper,mineral deposit
138.4513,-30.5789,mineral_deposits.3679,"333966",Mountain of Light,,SA,138.4512841582,-30.5789333252,"999",N,"5",AUTO,O,Cu,Copper,mineral deposit
119.6701,-32.3459,mineral_deposits.3680,"334869",Beautiful Sunday,,WA,119.670145,-32.345947,"100",N,"6",AUTO,O,Ni,Nickel,mineral deposit
121.8056,-32.2648,mineral_deposits.3681,"333330",Iron Duke - Norseman,Norseman Project,WA,121.8056,-32.2648,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
121.5185,-31.4023,mineral_deposits.3682,"336000",McEwen ( formerly called Mount Edwards 360n ),,WA,121.5184800655,-31.40231349,"999",N,"4",AUTO,O,Ni,Nickel,mineral deposit
121.5393,-31.4829,mineral_deposits.3683,"335170",Mount Edwards 26N,also known as 26N,WA,121.539299,-31.48288,"0",N,"4",AUTO,O,Ni,Nickel,mineral deposit
147.9163,-35.1983,mineral_deposits.3684,"335866",Mount Adrah,"Mt Adrah, Hobbs",NSW,147.9163,-35.1983,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
144.5112,-36.6861,mineral_deposits.3685,"335323",O'Dwyers,Fosterville Project,VIC,144.5112,-36.6861,"500",N,"6",AUTO,O,Au,Gold,historic mine
139.9431,-20.9094,mineral_deposits.3686,"336061",Wee Macgregor,,QLD,139.943142897,-20.9094491366,"999",N,"5",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
120.3006,-33.6042,mineral_deposits.3687,"334676",Rav 8,RAV 8,WA,120.300598,-33.604198,"0",N,"5",AUTO,O,Ni,Nickel,historic mine
151.2779,-24.669,mineral_deposits.3688,"334966",Mount Cannindah East,Mount Cannindah Project,QLD,151.2779,-24.669,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
120.6557,-30.049,mineral_deposits.3689,"333632",Golden Eagle (Carnegie),Davyhurst Project,WA,120.6557,-30.049,"500",N,"5",AUTO,O,Au,Gold,operating mine
141.4846,-29.9955,mineral_deposits.3690,"335245",Copper Blow,,NSW,141.4845735925,-29.9955085647,"999",N,"4",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
140.7492,-20.9835,mineral_deposits.3691,"334871",Canteen,,QLD,140.7491807664,-20.9835484402,"999",N,"5",AUTO,O,"Cu, (Ag)","Copper, (Silver)",mineral deposit
145.5144,-41.85,mineral_deposits.3692,"335053",South Hercules,Rosebery,TAS,145.5144,-41.85,"999",N,"4",AUTO,O,"Au, Zn, Ag, Pb, (Cu)","Gold, Zinc, Silver, Lead, (Copper)",mineral deposit
120.7335,-27.8609,mineral_deposits.3693,"333920",Melon Prospect,,WA,120.7334698386,-27.8609292194,"999",N,"6",AUTO,O,Ni,Nickel,mineral deposit
129.2513,-15.3291,mineral_deposits.3694,"335412",Sandy Creek (Sorby),"Sorby, Manbarrum",NT,129.2512679278,-15.329116085,"999",N,"4",AUTO,O,"Zn, Pb, (Ag)","Zinc, Lead, (Silver)",mineral deposit
146.0553,-41.1816,mineral_deposits.3695,"335174",Dial Range,,TAS,146.055262,-41.1816,"1000",N,"5",AUTO,O,Mn,Manganese,mineral deposit
148.8541,-23.4662,mineral_deposits.3696,"334505",Curragh,includes Curragh West,QLD,148.854144,-23.466218,"50",Y,"2",AUTO,O,Cbl,Coal - black,operating mine
152.6594,-27.623,mineral_deposits.3697,"334974",Jeebropilly,"West Moreton, Jeebropilly North, Jeebropilly West, 7 Mile, Smithfield, Thagoona",QLD,152.6593548732,-27.6230171817,"999",N,"5",AUTO,O,Cbl,Coal - black,operating mine
148.6594,-25.5134,mineral_deposits.3698,"335635",Bymount,,QLD,148.6594209678,-25.5133965548,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
148.8664,-25.9023,mineral_deposits.3699,"334512",Glen Arden,,QLD,148.8663663337,-25.9022800664,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
150.8705,-26.8203,mineral_deposits.3700,"333541",Haystack Road,,QLD,150.870497033,-26.8202787076,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
149.7163,-25.7314,mineral_deposits.3701,"334025",Two Up,,QLD,149.7163364803,-25.731435124,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
121.597,-30.5558,mineral_deposits.3702,"334105",Woodline,,WA,121.5969968601,-30.5558346438,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
121.6402,-30.8057,mineral_deposits.3703,"335318",Boorara,Boorara Project,WA,121.6402,-30.8057,"999",N,"6",AUTO,O,Au,Gold,mineral deposit
149.5354,-33.9616,mineral_deposits.3704,"333428",Burraga,,NSW,149.5353792259,-33.9616115933,"999",N,"5",AUTO,O,"Cu, Zn, (Au, Ag)","Copper, Zinc, (Gold, Silver)",mineral deposit
144.5003,-36.7053,mineral_deposits.3705,"335688",Central North Open Pit,Fosterville Project,VIC,144.5003,-36.7053,"500",N,"6",AUTO,O,Au,Gold,historic mine
150.9778,-34.2294,mineral_deposits.3706,"335686",Coal Cliff,,NSW,150.9778098941,-34.2294412439,"999",N,"6",AUTO,O,Cbl,Coal - black,historic mine
151.9085,-30.5943,mineral_deposits.3707,"336204",Brackins Spur,,NSW,151.9085,-30.5943,"999",N,"5",AUTO,O,"As, Au, (Sb)","Arsenic, Gold, (Antimony)",mineral deposit
145.3345,-17.4372,mineral_deposits.3708,"335679",Cassowary,,QLD,145.3344807041,-17.4371818713,"250",N,"5",AUTO,O,"Pb, Cu, (Ag, Zn)","Lead, Copper, (Silver, Zinc)",mineral deposit
151.0344,-29.9119,mineral_deposits.3709,"333724",Copeton,,NSW,151.0344198463,-29.9119282067,"999",N,"5",AUTO,O,"Dmd, Dmdg, Dmdi","Diamond - undifferentiated, Diamond - gem and cheap gem, Diamond - industrial",mineral deposit
149.7178,-34.7453,mineral_deposits.3710,"334106",Cowley Hills,,NSW,149.7178470872,-34.7453100682,"999",N,"5",AUTO,O,"Cu, Zn, Pb, Ag, Au","Copper, Zinc, Lead, Silver, Gold",mineral deposit
122.339,-27.9704,mineral_deposits.3711,"334495",Erlistoun,Duketon Gold Project,WA,122.339,-27.9704,"500",N,"4",AUTO,O,Au,Gold,historic mine
132.119,-13.6455,mineral_deposits.3712,"335682",Evelyn Mine,,NT,132.1190393227,-13.6454503053,"999",N,"5",AUTO,O,"Zn, Pb, Ag","Zinc, Lead, Silver",mineral deposit
143.5506,-18.2927,mineral_deposits.3713,"333430",Georgetown,,QLD,143.5505515434,-18.2927207338,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
145.4344,-16.9955,mineral_deposits.3714,"333326",Mount Madden,,QLD,145.434405788,-16.9954867543,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
145.4014,-42.4289,mineral_deposits.3715,"334217",Noddy Creek,,TAS,145.4013938751,-42.4288858514,"999",N,"6",AUTO,O,Asb,Asbestos,mineral deposit
144.2513,-36.7288,mineral_deposits.3716,"334011",Murchison,,VIC,144.2513259998,-36.7288144119,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
153.5677,-28.7619,mineral_deposits.3717,"334763",Newrybar,,NSW,153.5676953393,-28.7618775919,"999",N,"4",AUTO,O,"Zrn, Rt, (Ilm)","Zircon, Rutile, (Ilmenite)",historic mine
151.567,-32.7922,mineral_deposits.3718,"333436",Bloomfield,,NSW,151.5669616684,-32.7921887178,"999",Y,"3",AUTO,O,Cbl,Coal - black,operating mine
150.4803,-34.0378,mineral_deposits.3719,"335871",Oakdale,,NSW,150.4803219899,-34.0377827091,"999",Y,"3",AUTO,O,Cbl,Coal - black,historic mine
150.8603,-34.1956,mineral_deposits.3720,"334618",North Cliff,,NSW,150.8603134984,-34.1955543115,"999",Y,"2",AUTO,O,Cbl,Coal - black,historic mine
150.5804,-34.2971,mineral_deposits.3721,"336251",Bargo,Tahmoor,NSW,150.5803708008,-34.2971280894,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
149.7039,-33.1059,mineral_deposits.3722,"336250",Surface Ridge,,NSW,149.7039278326,-33.1058629911,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
146.2494,-19.356,mineral_deposits.3723,"334022",New Star,,QLD,146.2494031555,-19.3559989788,"50",N,"5",AUTO,O,Au,Gold,mineral deposit
122.5562,-31.0465,mineral_deposits.3724,"335604",Harry's Hill,Aldiss Project,WA,122.5562,-31.0465,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
121.4075,-30.8467,mineral_deposits.3725,"336157",Ben Hur (1-2-3) - Binduli,Binduli Project,WA,121.4075,-30.8467,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.4108,-30.8521,mineral_deposits.3726,"335250",Ben Hur Panel 2,Navajo Chief Project - Binduli,WA,121.4108,-30.8521,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.3919,-30.8256,mineral_deposits.3727,"333346",Navajo Chief,"Binduli Project, Navajo North, Navajo West, Navajo South",WA,121.3919,-30.8256,"500",Y,"3",AUTO,O,Au,Gold,historic mine
150.6016,-30.2908,mineral_deposits.3728,"335159",Barraba,,NSW,150.6016433371,-30.2908325538,"999",N,"6",AUTO,O,Asb,Asbestos,historic mine
144.6526,-17.247,mineral_deposits.3729,"334671",Perseverance,,QLD,144.6525966978,-17.2469905853,"999",N,"6",AUTO,O,"F, Fl","Fluorine, Fluorite",mineral deposit
116.7015,-28.2962,mineral_deposits.3730,"334408",Prince George,,WA,116.7014611773,-28.2962404591,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
119.0014,-22.5627,mineral_deposits.3731,"334575",Junction Gorge,,WA,119.0013852757,-22.5626970531,"999",N,"6",AUTO,O,Asb,Asbestos,mineral deposit
137.7268,-33.9526,mineral_deposits.3732,"333480",Kadina,,SA,137.7268441085,-33.9525643174,"999",N,"5",AUTO,O,Cu,Copper,mineral deposit
121.3992,-30.8439,mineral_deposits.3733,"334008",Comanche,,WA,121.3992221834,-30.8439191894,"10",N,"6",AUTO,O,Au,Gold,mineral deposit
146.8979,-20.1046,mineral_deposits.3734,"334108",Sarsfield,,QLD,146.8979,-20.1046,"999",Y,"3",AUTO,O,Au,Gold,historic mine
144.9555,-19.0254,mineral_deposits.3735,"333913",Lucknow,,QLD,144.9554727193,-19.0253661994,"100",N,"5",AUTO,O,"Ni, Co, Sc","Nickel, Cobalt, Scandium",mineral deposit
147.928,-22.9515,mineral_deposits.3736,"336243",Miclere,,QLD,147.9280151894,-22.9514904319,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
136.268,-22.6513,mineral_deposits.3737,"334762",Marshall - Reward,"Reward, Jervois Project",NT,136.26801,-22.65132,"500",N,"4",AUTO,O,"Cu, Ag, Pb, (Zn, Au)","Copper, Silver, Lead, (Zinc, Gold)",mineral deposit
142.8679,-37.3129,mineral_deposits.3738,"336057",Mount Ararat,"Mt Ararat, Ararat",VIC,142.8679,-37.3129,"500",N,"4",AUTO,O,"Cu, Au, (Zn, Ag)","Copper, Gold, (Zinc, Silver)",mineral deposit
140.7818,-20.9322,mineral_deposits.3739,"334313",Victory,"Flagship, Cloncurry Project",QLD,140.7818,-20.9322,"999",N,"5",AUTO,O,"Cu, Au, (Co)","Copper, Gold, (Cobalt)",mineral deposit
121.6406,-31.0834,mineral_deposits.3740,"335048",White Hope,South Kalgoorlie Operations,WA,121.6406,-31.0834,"500",N,"6",AUTO,O,Au,Gold,mineral deposit
149.8178,-33.4453,mineral_deposits.3741,"334111",Yetholme,,NSW,149.8178224018,-33.4453052708,"999",N,"5",AUTO,O,Mo,Molybdenum,mineral deposit
121.9766,-30.6127,mineral_deposits.3742,"336151",Queen Lapage,,WA,121.9766386808,-30.6127048918,"999",N,"5",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
121.398,-30.8101,mineral_deposits.3743,"334576",Walsh,Binduli Project,WA,121.398,-30.8101,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
144.5072,-36.7238,mineral_deposits.3744,"333432",Harringtons Hill,Fosterville Project,VIC,144.5072,-36.7238,"500",N,"4",AUTO,O,Au,Gold,historic mine
143.3892,-19.7763,mineral_deposits.3745,"333431",Lost World,,QLD,143.3891805726,-19.7763227091,"500",N,"4",AUTO,O,"Au, U","Gold, Uranium",mineral deposit
143.6951,-18.8395,mineral_deposits.3746,"334577",Jubilee Plunger,,QLD,143.695111212,-18.8394925236,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
