"75030DO004_201718 Value of Agricultural Commodities Produced, Australia–2017-18",,,,,,,
Released at 11:30 am (Canberra time) 30 April 2019,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2017-18",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
103,Greater Sydney,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",122796060.8,^,110516454.7,^
103,Greater Sydney,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",52845224.18,*,47560701.76,*
103,Greater Sydney,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",69950836.64,^,62955752.98,^
103,Greater Sydney,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",20457134.96,^,18411421.46,^
103,Greater Sydney,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",10373695.91,*,9336326.32,*
103,Greater Sydney,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",10083439.05,^,9075095.14,^
103,Greater Sydney,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",82317139.8,^,82273713.77,^
103,Greater Sydney,4309359,Fruit and nuts (excluding grapes) - Total,17151144.59,^,15001108.26,^
103,Greater Sydney,4201458,Fruit and nuts - Citrus fruit - Mandarins,755067.87,*,623032.13,*
103,Greater Sydney,4200758,Fruit and nuts - Citrus fruit - Oranges,3808293.62,*,3184291.88,*
103,Greater Sydney,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1960940.58,*,1689668.94,*
103,Greater Sydney,4202258,Fruit and nuts - Pome fruit - Apples,1138963.22,**,962335.02,**
103,Greater Sydney,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),2653.39,**,2230.94,**
103,Greater Sydney,4203458,Fruit and nuts - Pome fruit - All other pome fruit n.e.c.,25958.83,*,23349.06,*
103,Greater Sydney,4203958,Fruit and nuts - Stone fruit - Apricots,14084.23,**,12565.7,**
103,Greater Sydney,4204358,Fruit and nuts - Stone fruit - Cherries,53425.84,**,48042.55,**
103,Greater Sydney,4205558,Fruit and nuts - Stone fruit - Nectarines,1561571.57,*,1351130.86,*
103,Greater Sydney,4206258,Fruit and nuts - Stone fruit - Peaches,1606447.21,*,1366343.38,*
103,Greater Sydney,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,162029.57,*,141567.47,*
103,Greater Sydney,4204158,Fruit and nuts - Orchard fruit - Avocados,2268329.05,*,1945254.79,*
103,Greater Sydney,4205758,Fruit and nuts - Orchard fruit - Olives,39582.6,*,38598.77,*
103,Greater Sydney,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,388478.17,*,365182.22,*
103,Greater Sydney,4302258,Fruit and nuts - Other fruit - Strawberries,229090.58,**,195379.14,**
103,Greater Sydney,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,3136228.25,*,3052135.4,*
103,Greater Sydney,3630059,Vegetables for human consumption - Total,198703822.5,^,167536072.8,^
103,Greater Sydney,3601358,Vegetables for human consumption - Beans (including french and runner),np,,np,
103,Greater Sydney,3601758,Vegetables for human consumption - Broccoli,241823.81,*,200295.05,*
103,Greater Sydney,3601958,Vegetables for human consumption - Cabbages,11112533.98,*,7565824.06,*
103,Greater Sydney,3613658,Vegetables for human consumption - Capsicum (excluding chillies),464723.89,*,389177.58,*
103,Greater Sydney,3602458,Vegetables for human consumption - Carrots,180663.06,*,140493.68,*
103,Greater Sydney,3602758,Vegetables for human consumption - Cauliflowers,2032816.12,*,1477326.68,*
103,Greater Sydney,3610658,Vegetables for human consumption - Lettuces - Total,8230983,**,7736068.85,**
103,Greater Sydney,3614058,Vegetables for human consumption - Melons,683936.46,**,634927.8,**
103,Greater Sydney,3605858,Vegetables for human consumption - Mushrooms,76293314.1,,64939150.53,
103,Greater Sydney,3611558,Vegetables for human consumption - Onions,np,,np,
103,Greater Sydney,3606758,Vegetables for human consumption - Green peas - Fresh market,81206.88,^,69961.55,^
103,Greater Sydney,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,6631585.25,^,6031989.76,^
103,Greater Sydney,3607158,Vegetables for human consumption - Pumpkins,1871151.35,*,1251010.15,*
103,Greater Sydney,3611758,Vegetables for human consumption - Sweet corn,350950.67,*,284486.83,*
103,Greater Sydney,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),14223795.46,*,11954484.97,*
103,Greater Sydney,3630016,Vegetables for human consumption - All other vegetables n.e.c.,76176952.18,*,64750409.36,*
103,Greater Sydney,9017959,Livestock products - Total,85582200.17,^,75509250.49,
103,Greater Sydney,9200159,Livestock Products - Wool,41293.08,^,39638.48,^
103,Greater Sydney,9200258,Livestock products - Milk,15404358.79,,15404358.79,
103,Greater Sydney,9200348,Livestock products - Eggs,70136548.3,^,60065253.22,^
103,Greater Sydney,9015959,Livestock slaughtered and other disposals - Total,277367107.6,,272268259,
103,Greater Sydney,9100258,Livestock slaughtered and other disposals - Sheep and lambs,19891.41,*,18306.02,*
103,Greater Sydney,9100158,Livestock slaughtered and other disposals - Cattle and calves,8919645.83,^,8272937.87,^
103,Greater Sydney,9100358,Livestock slaughtered and other disposals - Pigs,1395539.7,*,1343570.73,*
103,Greater Sydney,9100658,Livestock slaughtered and other disposals - Poultry,266907795.7,,262515737.2,
103,Greater Sydney,9100916,Livestock slaughtered and other disposals - Other n.e.c.,124234.93,^,117707.12,^
104,Hunter,9019959,Total agriculture,531197519.4,,502902105.7,
104,Hunter,9013959,Total value of crops,51158595.8,*,47351268.53,*
104,Hunter,1910758,Broadacre crops - Total,7464818.74,*,6830106.18,*
104,Hunter,1500158,Broadacre crops - Cereal crops - Wheat for grain,1812566.32,**,1637197.4,**
104,Hunter,1500858,Broadacre crops - Cereal crops - Oats for grain,732339.72,**,647418.53,**
104,Hunter,1501758,Broadacre crops - Cereal crops - Barley for grain,1721569.09,**,1535634.58,**
104,Hunter,1505358,Broadacre crops - Cereal crops - Maize for grain,239964.9,*,219431.41,*
104,Hunter,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,2793932.98,**,2642423.58,**
104,Hunter,1510458,Broadacre crops - All other crops n.e.c.,164445.74,*,148000.7,*
104,Hunter,3307859,Hay - Total,5908240.37,*,5908240.37,*
104,Hunter,1005158,Hay - Lucerne cut for hay,3266772.41,*,3266772.41,*
104,Hunter,3308558,Hay - Other pasture cut for hay,1958436.69,**,1958436.69,**
104,Hunter,3308058,Hay - Cereal cut for hay,445642,**,445642,**
104,Hunter,3308158,Hay - Other crops cut for hay,237389.27,**,237389.27,**
104,Hunter,1919559,"Nurseries, cut flowers or cultivated turf - Total",26464422.59,*,24234888.94,*
104,Hunter,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",18883641.25,**,16995277.13,**
104,Hunter,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",3907588.17,**,3516829.35,**
104,Hunter,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",14976053.09,**,13478447.78,**
104,Hunter,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3389584.75,,3050626.28,
104,Hunter,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",3135775.28,,2822197.75,
104,Hunter,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",253809.48,**,228428.53,**
104,Hunter,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",4191196.58,**,4188985.53,**
104,Hunter,4309359,Fruit and nuts (excluding grapes) - Total,351649.09,*,313789.82,*
104,Hunter,4204158,Fruit and nuts - Orchard fruit - Avocados,243743.29,**,209027.35,**
104,Hunter,4205758,Fruit and nuts - Orchard fruit - Olives,374.84,**,365.52,**
104,Hunter,4209058,Fruit and nuts - Nuts - Macadamias,87423.7,**,85788.37,**
104,Hunter,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,20107.25,*,18608.58,*
104,Hunter,5110058,Fruit and nuts - Grapes - Total,4977909.84,*,4977909.84,*
104,Hunter,5109958,Fruit and nuts - Grapes - Wine production,4977909.84,*,4977909.84,*
104,Hunter,3630059,Vegetables for human consumption - Total,5991555.18,*,5086333.38,*
104,Hunter,3601358,Vegetables for human consumption - Beans (including french and runner),120435.4,**,104251.6,**
104,Hunter,3614058,Vegetables for human consumption - Melons,53764.65,*,49912.05,*
104,Hunter,3605858,Vegetables for human consumption - Mushrooms,4818054.54,**,4101019.5,**
104,Hunter,3606758,Vegetables for human consumption - Green peas - Fresh market,29811.21,**,25683.02,**
104,Hunter,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,357540.58,*,325213.51,*
104,Hunter,3607158,Vegetables for human consumption - Pumpkins,218962.71,*,146393.59,*
104,Hunter,3611758,Vegetables for human consumption - Sweet corn,4521.72,**,3665.39,**
104,Hunter,3630016,Vegetables for human consumption - All other vegetables n.e.c.,388464.38,*,330194.72,*
104,Hunter,9017959,Livestock products - Total,204532367,^,195142618.1,^
104,Hunter,9200159,Livestock Products - Wool,6867466.02,*,6592289.22,*
104,Hunter,9200258,Livestock products - Milk,134190976.6,^,134190976.6,^
104,Hunter,9200348,Livestock products - Eggs,63473924.36,,54359352.31,
104,Hunter,9015959,Livestock slaughtered and other disposals - Total,275506556.6,,260408219,
104,Hunter,9100258,Livestock slaughtered and other disposals - Sheep and lambs,4340120.14,*,3994231.7,*
104,Hunter,9100158,Livestock slaughtered and other disposals - Cattle and calves,182942670,,169662578.8,
104,Hunter,9100358,Livestock slaughtered and other disposals - Pigs,472317.14,**,454728.36,**
104,Hunter,9100658,Livestock slaughtered and other disposals - Poultry,87452483.14,^,86013422.82,^
104,Hunter,9100916,Livestock slaughtered and other disposals - Other n.e.c.,298966.22,^,283257.33,^
105,Murray,9019959,Total agriculture,1613242236,,1505588965,
105,Murray,9013959,Total value of crops,895607072.3,,824476585.5,
105,Murray,1910758,Broadacre crops - Total,764056477.5,,701082855.2,
105,Murray,1500158,Broadacre crops - Cereal crops - Wheat for grain,313289179.7,,282977911.2,
105,Murray,1500858,Broadacre crops - Cereal crops - Oats for grain,12203587.42,^,10788474.77,^
105,Murray,1501758,Broadacre crops - Cereal crops - Barley for grain,84685862.83,,75539541.09,
105,Murray,1504158,Broadacre crops - Cereal crops - Sorghum for grain,238917.72,,217515.57,
105,Murray,1505358,Broadacre crops - Cereal crops - Maize for grain,30868905.41,^,28227492.38,^
105,Murray,1508558,Broadacre crops - Cereal crops - Rice for grain,121324009.8,^,112493825.5,^
105,Murray,1508858,Broadacre crops - Cereal crops - Triticale for grain,4568214.16,*,4019843.32,*
105,Murray,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,127616.98,^,114500.31,^
105,Murray,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),17228452.46,,16899238.14,
105,Murray,1808158,Broadacre crops - Non-cereal crops - Peanuts in shell,1406305.22,,1374454.67,
105,Murray,1901916,Broadacre crops - Non-cereal crops - Other pulses,13630342.96,^,13011570.71,^
105,Murray,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,161192646.1,,152451491.1,
105,Murray,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,54452.41,,52819.78,
105,Murray,1510458,Broadacre crops - All other crops n.e.c.,3237984.27,*,2914176.65,*
105,Murray,3307859,Hay - Total,51568669.51,^,51568669.51,^
105,Murray,1005158,Hay - Lucerne cut for hay,14674068.72,*,14674068.72,*
105,Murray,3308558,Hay - Other pasture cut for hay,13860908.5,^,13860908.5,^
105,Murray,3308058,Hay - Cereal cut for hay,20020558.33,^,20020558.33,^
105,Murray,3308158,Hay - Other crops cut for hay,3013133.96,^,3013133.96,^
105,Murray,1919559,"Nurseries, cut flowers or cultivated turf - Total",6365702.58,,5729132.32,
105,Murray,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6365702.58,,5729132.32,
105,Murray,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",585527.65,,526974.89,
105,Murray,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",5780174.92,,5202157.43,
105,Murray,4309359,Fruit and nuts (excluding grapes) - Total,29965418.24,^,26403905.14,^
105,Murray,4201458,Fruit and nuts - Citrus fruit - Mandarins,1143143.77,^,943246.72,^
105,Murray,4200758,Fruit and nuts - Citrus fruit - Oranges,9181360.33,*,7676963.51,*
105,Murray,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4100722.18,**,3533438.49,**
105,Murray,4202258,Fruit and nuts - Pome fruit - Apples,1226812.81,**,1036561.06,**
105,Murray,4203958,Fruit and nuts - Stone fruit - Apricots,604309.92,,539154.65,
105,Murray,4204358,Fruit and nuts - Stone fruit - Cherries,51617.52,**,46416.44,**
105,Murray,4205558,Fruit and nuts - Stone fruit - Nectarines,3350968.31,,2899384.68,
105,Murray,4206258,Fruit and nuts - Stone fruit - Peaches,1574517.56,,1339186.02,
105,Murray,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,1635622.86,,1429066.16,
105,Murray,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,4504258.59,*,4383484.25,*
105,Murray,4208158,Fruit and nuts - Nuts - Almonds,2422175.88,**,2419758.64,**
105,Murray,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,169908.5,**,157244.51,**
105,Murray,5110058,Fruit and nuts - Grapes - Total,9893836.86,^,9476251.25,^
105,Murray,5109958,Fruit and nuts - Grapes - Wine production,4908735.4,^,4908735.4,^
105,Murray,4800558,Fruit and nuts - Grapes - All other uses,4985101.46,*,4567515.85,*
105,Murray,3630059,Vegetables for human consumption - Total,33756967.58,^,30215772.09,^
105,Murray,3601958,Vegetables for human consumption - Cabbages,64798.46,**,44117.19,**
105,Murray,3602458,Vegetables for human consumption - Carrots,883383.05,**,686967.97,**
105,Murray,3614058,Vegetables for human consumption - Melons,71935.02,**,66780.39,**
105,Murray,3611558,Vegetables for human consumption - Onions,2870231.48,**,2524469.49,**
105,Murray,3606758,Vegetables for human consumption - Green peas - Fresh market,4788.25,,4125.18,
105,Murray,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,25954245.34,*,23607589.48,*
105,Murray,3607158,Vegetables for human consumption - Pumpkins,711621.28,**,475774.15,**
105,Murray,3608458,Vegetables for human consumption - Tomatoes - Processing,595855.03,,595855.03,
105,Murray,3630016,Vegetables for human consumption - All other vegetables n.e.c.,2600109.68,**,2210093.23,**
105,Murray,9017959,Livestock products - Total,268433781.5,,261407249.2,
105,Murray,9200159,Livestock Products - Wool,158335576,,151991128.6,
105,Murray,9200258,Livestock products - Milk,105348163.4,^,105348163.4,^
105,Murray,9200348,Livestock products - Eggs,4750042.06,,4067957.24,
105,Murray,9015959,Livestock slaughtered and other disposals - Total,449201382.5,,419705130.4,
105,Murray,9100258,Livestock slaughtered and other disposals - Sheep and lambs,113246134.5,,104221203.7,
105,Murray,9100158,Livestock slaughtered and other disposals - Cattle and calves,225772409.2,,209389052.5,
105,Murray,9100358,Livestock slaughtered and other disposals - Pigs,109272048.5,,105202829.8,
105,Murray,9100658,Livestock slaughtered and other disposals - Poultry,806643.45,,793369.85,
105,Murray,9100916,Livestock slaughtered and other disposals - Other n.e.c.,104146.87,,98674.58,
106,North Coast,9019959,Total agriculture,894489962.3,,838676265.5,
106,North Coast,9013959,Total value of crops,496308954.1,,459342402.8,
106,North Coast,1910758,Broadacre crops - Total,93528592.05,^,79696122.3,^
106,North Coast,1500158,Broadacre crops - Cereal crops - Wheat for grain,106719.56,**,96394.25,**
106,North Coast,1500858,Broadacre crops - Cereal crops - Oats for grain,369.22,**,326.4,**
106,North Coast,1505358,Broadacre crops - Cereal crops - Maize for grain,132301.99,,120981.08,
106,North Coast,1508558,Broadacre crops - Cereal crops - Rice for grain,301657.77,**,279702.56,**
106,North Coast,1508858,Broadacre crops - Cereal crops - Triticale for grain,5130.64,,4514.76,
106,North Coast,1901916,Broadacre crops - Non-cereal crops - Other pulses,4867.32,,4646.36,
106,North Coast,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,36871.45,,34871.98,
106,North Coast,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,9037610.63,*,8766638.36,*
106,North Coast,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,83496640.45,^,70022266.97,^
106,North Coast,1510458,Broadacre crops - All other crops n.e.c.,406423.03,*,365779.57,*
